"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:466 om krishantering inom Landsbygds- och infrastrukturdepartementet","interpellationsdebatt","68","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10466","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:466 om krishantering inom Landsbygds- och infrastrukturdepartementet","interpellationsdebatt","69","Gunilla Svantorp (S)","S","0801311569314","HB10466","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:525 om arbetsmarknadsutbildningars betydelse för kompetensförsörjning till bristyrken","interpellationsdebatt","7","Arbetsmarknads- och integrationsministern Johan Pehrson (L)","L","0224712677012","HB10525","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:466 om krishantering inom Landsbygds- och infrastrukturdepartementet","interpellationsdebatt","70","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10466","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","71","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","72","Heléne Björklund (S)","S","0926214745119","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","73","Mattias Ottosson (S)","S","0860364634014","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","74","Hanna Westerén (S)","S","0412148992926","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","75","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","76","Heléne Björklund (S)","S","0926214745119","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","77","Mattias Ottosson (S)","S","0860364634014","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","78","Hanna Westerén (S)","S","0412148992926","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","79","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:601 om insatser för långtidsarbetslösa","interpellationsdebatt","8","Arbetsmarknads- och integrationsministern Johan Pehrson (L)","L","0224712677012","HB10601","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","80","Heléne Björklund (S)","S","0926214745119","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:468 om svensk flagg i upphandlingen av Gotlandstrafiken","interpellationsdebatt","81","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10468","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","82","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","83","Carina Ödebrink (S)","S","02910042914","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","84","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","85","Carina Ödebrink (S)","S","02910042914","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","86","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","87","Carina Ödebrink (S)","S","02910042914","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:529 om EU:s körkortsdirektiv och A-traktorer","interpellationsdebatt","88","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10529","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","89","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:601 om insatser för långtidsarbetslösa","interpellationsdebatt","9","Serkan Köse (S)","S","0256716955026","HB10601","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","90","Mattias Ottosson (S)","S","0860364634014","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","91","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","92","Mattias Ottosson (S)","S","0860364634014","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","93","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","94","Mattias Ottosson (S)","S","0860364634014","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:569 om Sjöfartsverkets organisation","interpellationsdebatt","95","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10569","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:587 om Sydostlänken i Blekinge och Kronoberg","interpellationsdebatt","96","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10587","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:587 om Sydostlänken i Blekinge och Kronoberg","interpellationsdebatt","97","Heléne Björklund (S)","S","0926214745119","HB10587","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:587 om Sydostlänken i Blekinge och Kronoberg","interpellationsdebatt","98","Statsrådet Andreas Carlson (KD)","KD","0542160909628","HB10587","N"
"HB0985","2023/24","85","2024-03-15 00:00:00","Svar på interpellation 2023/24:587 om Sydostlänken i Blekinge och Kronoberg","interpellationsdebatt","99","Heléne Björklund (S)","S","0926214745119","HB10587","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:564 om register över hushållens tillgångar och skulder","interpellationsdebatt","1","Statsrådet Niklas Wykman (M)","M","0493288854424","HB10564","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","10","Anna Vikström (S)","S","0502688311316","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:573 om informationsdelning mellan myndigheter","interpellationsdebatt","100","Ingela Nylund Watz (S)","S","0313390540217","HB10573","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:573 om informationsdelning mellan myndigheter","interpellationsdebatt","101","Eva Lindh (S)","S","0780214960516","HB10573","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:573 om informationsdelning mellan myndigheter","interpellationsdebatt","102","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10573","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:573 om informationsdelning mellan myndigheter","interpellationsdebatt","103","Ingela Nylund Watz (S)","S","0313390540217","HB10573","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:573 om informationsdelning mellan myndigheter","interpellationsdebatt","104","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HB10573","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","11","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","12","Sanne Lennström (S)","S","0506541436524","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","13","Anna Vikström (S)","S","0502688311316","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","14","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","15","Sanne Lennström (S)","S","0506541436524","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:507 om åtgärder för att minska antalet förlossningsskador","interpellationsdebatt","16","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10507","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","17","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","18","Lars Mejern Larsson (S)","S","0427321850912","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","19","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:564 om register över hushållens tillgångar och skulder","interpellationsdebatt","2","Mathias Tegnér (S)","S","0613297818326","HB10564","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","20","Lars Mejern Larsson (S)","S","0427321850912","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","21","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","22","Lars Mejern Larsson (S)","S","0427321850912","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:510 om en förbättrad klimakterievård","interpellationsdebatt","23","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HB10510","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","24","Statsrådet Lotta Edholm (L)","L","023001325318","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","25","Lawen Redar (S)","S","037561614928","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","26","Anders Alftberg (SD)","SD","0469384565811","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","27","Linus Sköld (S)","S","0706528359123","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","28","Statsrådet Lotta Edholm (L)","L","023001325318","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","29","Lawen Redar (S)","S","037561614928","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:564 om register över hushållens tillgångar och skulder","interpellationsdebatt","3","Statsrådet Niklas Wykman (M)","M","0493288854424","HB10564","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","30","Anders Alftberg (SD)","SD","0469384565811","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","31","Linus Sköld (S)","S","0706528359123","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","32","Statsrådet Lotta Edholm (L)","L","023001325318","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","33","Lawen Redar (S)","S","037561614928","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:567 om utredning om modersmålsundervisning","interpellationsdebatt","34","Statsrådet Lotta Edholm (L)","L","023001325318","HB10567","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:581 om nedskärningar i landets skolor","interpellationsdebatt","35","Statsrådet Lotta Edholm (L)","L","023001325318","HB10581","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:581 om nedskärningar i landets skolor","interpellationsdebatt","36","Åsa Westlund (S)","S","0802546764724","HB10581","N"
"HB0986","2023/24","86","2024-03-19 00:00:00","Svar på interpellation 2023/24:581 om nedskärningar i landets skolor","interpellationsdebatt","37","Paula Örn (S)","S","0987246082523","HB10581","N"
