"HC091","2024/25","1","2024-09-10 00:00:00","Inledning","","1","TALMANNEN","TALMANNEN","0585684563812","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:415 om samverkan mellan myndigheter i Skåne","interpellationsdebatt","124","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HC10415","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","125","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","126","Lena Johansson (S)","S","0910803550317","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","127","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","128","Lena Johansson (S)","S","0910803550317","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","129","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","13","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","130","Lena Johansson (S)","S","0910803550317","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:434 om system och datasäkerhet i kris och krig","interpellationsdebatt","131","Statsrådet Carl-Oskar Bohlin (M)","M","0108109641223","HC10434","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","14","Helena Vilhelmsson (C)","C","0903081277919","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","15","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","16","Helena Vilhelmsson (C)","C","0903081277919","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","17","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","18","Rebecka Le Moine (MP)","MP","0546731406922","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","19","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","2","Matilda Ernkrans (S)","S","0983984918111","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","20","Rebecka Le Moine (MP)","MP","0546731406922","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","21","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","22","Erik Ottoson (M)","M","0832311880029","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","23","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","24","Erik Ottoson (M)","M","0832311880029","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","25","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","26","Cecilia Engström (KD)","KD","0256404677510","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","27","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","28","Cecilia Engström (KD)","KD","0256404677510","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","29","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","3","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","30","Elin Nilsson (L)","L","011548866929","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","31","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","32","Elin Nilsson (L)","L","011548866929","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","33","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","34","Erik Hellsborn (SD)","SD","0362779191527","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","35","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","36","Erik Hellsborn (SD)","SD","0362779191527","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","37","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","38","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","39","Malin Larsson (S)","S","0203877548421","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","4","Matilda Ernkrans (S)","S","0983984918111","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","40","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","41","Malin Larsson (S)","S","0203877548421","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","42","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","43","Malin Larsson (S)","S","0203877548421","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:424 om styrning av sjukvården i Västernorrland","interpellationsdebatt","44","Statsrådet Acko Ankarberg Johansson (KD)","KD","0796071663617","HC10424","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","45","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","46","Gustaf Lantz (S)","S","075747847023","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","47","Mattias Vepsä (S)","S","0911067396229","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","48","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","49","Gustaf Lantz (S)","S","075747847023","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","5","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","50","Mattias Vepsä (S)","S","0911067396229","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","51","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","52","Gustaf Lantz (S)","S","075747847023","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","53","Mattias Vepsä (S)","S","0911067396229","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellationerna 2024/25:347 och 352 om ungdomskriminalitetsnämnder","interpellationsdebatt","54","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10347, HC10352","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","55","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","56","Maj Karlsson (V)","V","0198917587520","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","57","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","58","Maj Karlsson (V)","V","0198917587520","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","59","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","6","Leonid Yurkovskiy (SD)","SD","0966063008623","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","60","Maj Karlsson (V)","V","0198917587520","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:451 om strategi mot våld mot barn","interpellationsdebatt","61","Statsrådet Camilla Waltersson Grönvall (M)","M","0781623040415","HC10451","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","62","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","63","Helena Vilhelmsson (C)","C","0903081277919","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","64","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","65","Helena Vilhelmsson (C)","C","0903081277919","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","66","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","67","Helena Vilhelmsson (C)","C","0903081277919","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:446 om hantering av skyddade personuppgifter","interpellationsdebatt","68","Justitieministern Gunnar Strömmer (M)","M","0897334717419","HC10446","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:423 om Sveriges utrikes- och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","69","Utrikesministern Maria Malmer Stenergard (M)","M","0572788110724","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Återrapportering från extra möte i Europeiska rådet den 6 mars","","7","Statsministern Ulf Kristersson (M)","M","0222691314314","","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","Svar på interpellation 2024/25:423 om Sveriges utrikes- och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","70","Markus Selin (S)","S","0497217816024","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","(forts.) Svar på interpellation 2024/25:423 om Sveriges utrikes och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","71","Utrikesministern Maria Malmer Stenergard (M)","M","0572788110724","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","(forts.) Svar på interpellation 2024/25:423 om Sveriges utrikes och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","72","Markus Selin (S)","S","0497217816024","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","(forts.) Svar på interpellation 2024/25:423 om Sveriges utrikes och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","73","Utrikesministern Maria Malmer Stenergard (M)","M","0572788110724","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","(forts.) Svar på interpellation 2024/25:423 om Sveriges utrikes och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","74","Markus Selin (S)","S","0497217816024","HC10423","N"
"HC0981","2024/25","81","2025-03-11 00:00:00","(forts.) Svar på interpellation 2024/25:423 om Sveriges utrikes och säkerhetspolitik inom cyberfrågor och digitala frågor","interpellationsdebatt","75","Utrikesministern Maria Malmer Stenergard (M)","M","0572788110724","HC10423","N"
